id;kode_produk;review;aspect_term_sentiment
670fe3b1debbbc017bb4cd7a;19048;lumayan enak enggak lengket di wajah. tapi ya namanya cream ngeringinnya cukup lama. memang paling enak tuh beli yang cari kalo buat sunscream dl apalagi buat mau berangkat cepat-cepat pagi hari;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
6674c64d059ac7c6140fd7a3;80032;diracuni teman pakai ini, waktu itu lagi ada acara soco di kokas terus lumayan banget dapat harga murah karena promo eh tapi ternyata memang enak lagi dipakenya mau beli lagi cocok di aku terus enggak cemong, cepat menyerap juga;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
665ab5a0ad67c25e8e9a6461;82166;sunscreen yang benar cocok di semua jenis kulit. dia enggak bikin berminyak / jadi kering. tekstur nya benaran ringan dan mirip moisturizer, cepat banget nyerap ke kulit & enggak bikin lengket, highly recommend banget product ini!!;"""[{'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
6636ca870cace104408b4344;101646;memang benaran sebagus itu. aku susah banget cari sunscreen yang cocok dan iseng mencoba sunscreen ini, awalnya aku enggak expect too much taapi setelah pemakaian ternyata memang bagus banget;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6737158b36d5c6374a1f6cd6;19048;sudah purchase yang kesekian kalinya, enak banget makenya. cocok untuk aku meskipun kulit aku berminyak enggak bikin sumuk dan cepat meresap. spfnya juga sudah 50++ dan juga sering diskon;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
672ac58504d9ecb4c33282cd;101646;my forever favorit sunscreen! sudah repurchase enggak tau berapa kali karena teksturnya enak banget enggak kayak moisturizer tapi enggak lengket cepat nyerep dan berasa benaran protected begitu loh hahah;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
65ec3fd95da6e08e9cff4f99;19048;i use cosrx aloe soothing sun cream spf 50+ apa+++ to protect my skin from sun exposure, this product can also help my skin become more moist, the texture is also very comfortable to apply tapi the face.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66655472edd7713301bea096;101646;first time beli yang kecil, baru pertama pakai kaget karena bagus dan cocok banget di tipe kulit aku yang kombinasi, tekstur nya juga gampang meresap, dan akhirnya repurchase lagi yang besar;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66a0747165547e46eb05d66e;80032;teksturnya unik kayak cream tapi bukan cream ahahaha, cuma karena skin type aku yang combi. dia bikin sangat berminyak huhu sayang banget tapi buat yang kulitnya dry ini bagus;"""[{'term': 'tekstur', 'polarity': 'neutral'}, {'term': 'efek minyak', 'polarity': 'negative'}]"""
65e07b2adde8b5a992207477;19048;one of the best sunscreen ini the market!!!!! texturenya enggak berminyak  no whitecast also protectionnya juga tinggi ( its spf 50 i believe). you need to try this too;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
67700e72969f1564f24e2329;19048;ini suncream jadi moisturizer plus sunscreen, cocok banget buat orang yang pas pagi hari pengin sat set enggak usah di timpa timpa banyak skincare. sekali pakai sudah hydrating dan terlindungi dari uva uvb;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66b63e9d3100351bd50cb545;82166;biasanya sunscreen kan kalo sudah set bikin kulit jadi greasy tapi kalo punya azarine ini dia enggak greasy and feels good on the skin especially if you have oily skin;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
66bcd675ce0ebcb1c34cf6cd;82166;sudah memakai setahun lebih, bagus untuk kulit aku yang oily & melindungi banget dari sinar uv. kalo soal kusam sih aku enggak terlalu merhatiin, sejauh ini aman-aman saja <3;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
665f0fc8811acf31d2bb3bf5;101646;oke lah buat harga segini, daripada yang kemasan biru ini jauh lebih enak dan meresap di kulit. minusnya di kurir sociolla nya saja, masa mengirim paket jam 1 malam;"""[{'term': 'harga', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
66d740a0a11e8a315c35efb8;19048;jujur pas awal memakai mengira bakal whitecast banget ternyata mah enggak yang whitecast begitu walaupun physical sunscreen tapi whitecast nya serasa kayak enggak ada;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
664d70d16898c4543dbb2667;101646;sun serum yang benaran nyaman dipakai. teksturnya watery jadi berasa lagi pakai moisturizer saja aplg enggak ada whitecast sedikitpun. dilayer sama base makeup pun dia aman enggak bikin peeling atau ganggu sih base makeup. setelah beberapa jam juga enggak bikin kulit kelihatan makin berminyak dibanding saat tidak pakai sun serum ini.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
65f82b072222567dda297bee;98204;seegeer banget. dia tuh kalo kena panas malah bikin muka ada sensasi dinginnya begitu. suka!!!!! dan yang travel size ini efektif dibawa kemana karena packaging nya enggak terlalu besar;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66f929ce271424d1d9608698;82166;non sticky or greasy sunscreen, also soothes my skin dan enggak kerasa berat sama sekali waktu dipakai, cepat menyerap juga tapi agak peeling sedikit di aku ketika aku pakai make-up. but overal, stil okay.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
66b711d132c9e56a1579ea00;19048;sunscreen kecintaan aku banget, sudah cocok pokoknya. enggak greasy dan enggak bikin kulit kusam. di kulit aku enggak bikin jerawat dan kemerahan juga. sudah 50 spf+ yang sudah pasti melindungi kulit kamu dari jahatnya sinar matahari kalau siang-siang. juara;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
667475705ffef78a073c804d;80032;baru pertama kali mencoba sih. waktu itu beli karena approved by tasya farasya. jadi ya hanya sekedar iseng. btw, tipe kulitku ini oily skin begitu. belum kerasa banget sih efeknya tapi menyegarkan. mungkin bakal aku beli lagi kapan kapan;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
664958dd4e30581cba43f8d7;101646;light-weight formula makes it quick and easy tapi apply. doesnt leave white cast. have repurchased this product multiple times because its that good. luv;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66447ac0681be3220cb03701;82166;di tahap sudah nyetok sampai 3 tube saking seringnya pakai sunscreen ini. murah, cepat nyerap, ringan, enggak bikin breakout. minusnya cuma perih kalau enggak sengaja kena sampah.;"""[{'term': 'harga', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
65bcedfb5ff3ef0cd035cce6;19048;does its job!! cuma di wajah aku berasa agak butuh waktu buat meresap sempurna dan lanjut penggunaan make up. tapi kalau sudah kering feel nya cocok banget buat dijadikan skin preparation;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
676bdda3667ef71855b2580d;82166;enggak menyangka benaran sebagus itu terutama buat oily skin karena dia enggak creamy jadi kulit enggak tambah berminyak setelah memakai, wajib banget sih buat beli produk ini;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
6655a3604af0c579bed9ec78;80032;suka banget sama ini sunscreen ringan banget pas memakai untuk kulitku yang kombinasi ini, katanya sih untuk kulit kombinasi pakai series ini ternyata benar wow aku suka!!!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66714b0da88acb67da3b7468;80032;whitecast dan kalau dipakai terasa berat. terus perih juga kalau kena air. btw tipe kulitku kombinasi ya. sayang banget padahal harganya oke sebenernya :(;"""[{'term': 'whitecast', 'polarity': 'negative'}, {'term': 'tekstur', 'polarity': 'negative'}, {'term': 'harga', 'polarity': 'positive'}]"""
66ec4eb9107b80997fe2f707;82166;taip lagi bokek pasti selalu pakai sunscreen ini soalnya murah dan gampang blend dan tidak bikin whitecast tapi setelah berapa lama baru tau kalau ini juga;"""[{'term': 'harga', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
666a77f69ab72286be338fce;101646;gampang di blending dan tidak menimbulkan white cast.. lembab dan tidak kering. suka banget sama packaging nya gampang di bawa kemana2 dan gampang aplikasikan;"""[{'term': 'whitecast', 'polarity': 'negative'}]"""
65a767b7e93a7f83be3aa844;19048;tekstur nya agak padat tapi cepat menyerap ke wajah, ada efek brightening nya juga. cocok buat yang kulitnya oily isinya juga banyak jadi worth it sama harganya;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
6624ee33ae0d959e14cf348a;82166;cinta banget banget banget sama ini ss!!! teksturnya ringan dan gampang nyerap ke kulit, enggak bikin wajah kusam sama minyakan itu sudah cukup banget bagiku bikin ss ini jadi kategori the best!! dipakai di area mata pun enggak bikin perih sama sekali, terus cocok juga buat kulitku yang rewel;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
66954e04e73154a24b762857;101646;mencoba ini karena katanya bagus dan memang iya! dia enggak bikin oily tapi juga enggak dry. enggak bikin jerawatan juga knowing tipe kulitku super sensitive acne prone. enggak ada bau aneh-aneh juga;"""[{'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}]"""
662ddd4bbda4a104d3cf8c3d;19048;suka suka suka sama sunscreen cosrx, ngelembapin tapi enggak oily di kulit aku yang kombinasi, teksturnya cream, gampang di blennd, dipakai sebelum makeup sangat ok. tspi kayanya aku mau cari yang lain karena ini water base sedangkan makeup makeup ku silicone base sumpa kesel banget padahal sudah secinta ini;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
6621d7038fbb63d99d69beb0;98204;my girls sun protection every day. when the weather warms up and its time to bring out the spray sunscreen! best sunscreen for al skin types. this my favorite sunscreen ever;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
673d69458830b9e104c7c3de;101646;enak pakai sunscreennya light dan enggak ada white cast, wanginya oke. cuman pakenya harus banyakan karena formulanya lebi ringan dibanding krim. overal harga lebi murah dibanding sunscreen lainnya;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
65d993efca5911b626c93946;19048;i have been using this sun cream for a few weeks and i really like it. it has a creamy texture that feels moisturizing and soothing on my skin. It does not leave any white cast orang greasines on my face.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
668e719d7cc4bd102f01a0c7;82166;reorder yang ke 99999x karena secinta itu sama azarine, for oily skin cocok banget, nyerapnya tuh oke banget apalagi spfnya sudah tinggi dan cukup banget sangat rekomen;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
65e3c5314699ea6edbfc2f1c;19048;ini s yang paling aku syuka. cosrx enggak bisa diraguin lagi. dia sudah teksturnya agak cair tapi cepat meresap ke muka. dan ke muka bisa segar begitu. dahlah top;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
666ed5dc8b14e1d13394b2a9;101646;entah kenapa, aku pakai ini jadi panas begitu kulitku :( padahal teksturnya enakn banget. gabikin kusam sih, tapi bikin panas begitu. enggak bikin minyakan yang lebay juga;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
6650a942e087663657a1af75;101646;"ini sunscreen memang bagus banget. awalnya aku coba yang mini size dan memang cocok di wajah aku yang oily dan acne prone skin aku..luv banget untuk ss ini""";"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
67302aba4ae842f76d996d04;80032;buat yang mau mencoba sun cream ini boleh banget guys, enggak bikin white cas, lengket di muka itu enggak sama sekali, rekomen buat kalian apa lagi para pelajar yang cari sun cream isi banyak harga terjangkau;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
66671fa5b84b6e032fc48f8b;82166;teksturnya ringan dan mudah di blended, enggak sticky gerah. cocok untuk kulit normal-sensitize. sudah memakai product ini lebih dari 1 tahun dan selalu nyaman. love banget!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
676a6ede667ef72a9faf808d;98204;ini pengalaman pertama pakai sunscreen yang spray, ini cocok di aku apalagi aku sering berpergian jauh jadi semisal mau re apply sunscreen enggak perlu bersihin tangan dulu, tinggal spray saja;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65c9d3e02ff54002b4b16420;19048;good sunscreen, cocok dan aman banget buat kulit berjerawat enggak menyebabkan beruntusan ata white head kulit jadi lebih lembab dan minim white cast  cepat menyerap di kulit wajah;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
65d94d1a08ae79051be0195a;19048;kurang cocok jadi bikin bruntusan kalau di saya. mengandung fragrance jadi kalau yang sensitif mungkin akan terasa. cukup perih di kulit. lengket juga;"""[{'term': 'aroma', 'polarity': 'negative'}, {'term': 'tekstur', 'polarity': 'negative'}]"""
66eb0f4e78aa658f38c3c416;80032;suka banget sama sunscreen yang satu ini entah sudah botol yang keberapa pakai ini teksturnya ringan banget dan langsung menyerap kewajah dia cocok banget sama kulit aku;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66a272bab1b83a2087d39766;82166;oke saja di wajahku, bikin lumayan oily dan lengket begitu ya, sama agak perih pas keringetan  mungkin kurang cocok dan lumayan berat menurutku pas di apply sebelum makeup;"""[{'term': 'efek minyak', 'polarity': 'negative'}, {'term': 'tekstur', 'polarity': 'negative'}]"""
65f2863dcc3acd499332f83a;19048;sudah pakai ini dari lama, kulitku jadi enggak belang lagi pakai ini. teksturnya nyaman di kulit, enggak whitecast, apalagi ada kandungan aloevera nya yang aman buat kulit. bagus banget deh the best;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66d35d799136a73ada4d51f8;98204;bagus, inovasi baru sunscreen bentuk spray. coverage nya juga lumayan tinggi, efeknya juga enggak whitecast. minusnya satu, karena bentuknya spray jadi cepat habis digunakan. enggak kerasa tiba-tiba habis saja;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
6651bc27563624535f72f035;98204;sumscreen spray nya bagus bisa melindungi kulit dari matahari dan semprotnya kuat jadi bisa merata ke seluruh badan ada 2 ukuran nya juga yang kecil bisa dibawa kemana mana;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66d6a32fb49a8c95acbef708;80032;sunscreennya ringan saat di pakai ,sudah noncomedogenic ,untuk kulit kering bagus karena cukup melembabkan  saat di pakai ,tidak ada whitecase dan mudah di blend di wajah;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
66694aff05841106c95fc8fe;98204;suncreen yang praktis digunakan untuk re apply........ butirannya juga halus dan meyebar merata........ mantap deh pokoknya.... pasti bakal beli lagi.;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6672d9cc5db694230cef6b08;101646;super lembab dan cepat meresap. teksturnya gel wateri begitu.  sudah pakai selama 1 bulan ++ tapi belum habis produknya. mungkin bisa untuk 1-2 bulan.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66b7b1371ebd5453e9b046bc;98204;sudah botol yang ke dua suka banget soalnya ini sunscreen paling enak dan praktis kalo aku bawa buat kegiatan outdoor jadi enggak perlu pakai tangan langsung semprot semprot;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
670244887338962224377c86;80032;mudah meresap, bagus sesuai untuk jenis kulit aku yang cenderung oily enggak meninggalkan white cast di muka ku, ringan enggak berasa pakai suncreen saking ringannya;"""[ {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
668247c32cd21499f0efd65f;98204;ini sunscreennya nyaman banget, dan mudah banget untuk di applynya. selain itu sunscreennya juga tipikal yang bukan lengket dikulit jadi super nyaman dipakai daily;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
67034a0fc11fb279445ecbf1;80032;"iseng beli karena memang niat mau ganti ss terus kepincut sama ss ini, tapi buat aku teksturnya agak berat dan susah buat nyerapnya jadi kasih kesan gerah pas di pakai, tapi pas di pakai sama adeku bagus kok memang ternyata tergantung kulit masing"" saja";"""[{'term': 'tekstur', 'polarity': 'negative'}]"""
6600183f3cddedcc37acca1d;101646;beli ini karena mau mencoba. ternyata enggak cocok untuk kulit aku yang sensitif. pakai 3 hari langsung keuar beruntusan di pipi dan  texturenya oke  lengket dan ringan.;"""[{'term': 'tekstur', 'polarity': 'neutral'}]"""
66dd0cd2618601f4474bf328;101646;very good!!! the packaging was very neat and safe. the delivery time is also very fast, after i ordered it arrived in 3 days. sok far i have no problems in shopping;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66e3d084ada3a621d445cd3a;98204;bisa dipakai di wajah dan di badan, yang ukuran 50 ml ini bisa juga dibawa masuk ke cabin pesawat jadi ringkes bisa dibawa kemana saja, buat badan enggak cekit2 kebakar sinar matahari;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65abd7ac18400730d3ffafcd;19048;sukak banget selalu kembali ke sunscreen ini untuk menenangkan kulit karena enggak kasih efek yang aneh aneh ke kulit wajah.. calming dan teksturnya kayak moitsurizer. enggak whitecast juga!!;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
672d8ee9a278363342de1e4b;101646;sudah repurchase berkali2, setelah pencarian panjang sunscreen karena agak picky, ternyata cocoknya sama ini! lightweight, dan benar-benar nampol sih. bisa jadi base make up juga!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
666e0d182cb44114336393d9;80032;ini sunscreen yang cocok di pacarku untuk tipe kulitnya yang berminyak. ini juga tipe sunscreen yang gampang diratain dan enggak bikin berat di kulit. bagus sih;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
65e58b9ff01015abac73b32e;101646;soon to be my 2nd time of using this spf  i looove this product (chef's kiss) my first ever sunscreen that doesn't break me out  i love the texture, itu blends sok nicely to my skin and doesn't leave any white cast. it is great under makeup too!!! a sunscreen that doesn't make me lazy to apply & re apply. definitely wil repurchase itu more n more;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66f92e3338a905b0edab510c;19048;sunscreennya bagus, cocok untuk kulit sensitif dan tidak menimbulkan jerawat. tapi teksturnya jadi bikin kulitku berminyak. overal dari packaging sama keefektifannya oke sih;"""[{'term': 'efek minyak', 'polarity': 'negative'}]"""
6731b5db797ccd7be42072a1;82166;teksturnya gampang diblend ke kulit. melindungi kulit juga dari sinar matahari tapi jangan lupa reapply ya cantik ! enggak ada bau parfume  sensitive skin friendly;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}]"""
662494502f58082e2654a8ba;82166;the best sunscreen for daily! i've tried many sunscreens for my face but eventually this one is so good cause it doesn't leave any whitecast and makes my skin smooth;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
663ca2989e32bdc350dc6be4;82166;enak diapply teksturnya gel dan cepat nyerap di kulit, cocok buat yang kulitnya minyakan ini enggak buat berminyak banget.. minusnya sih harus dibuat versi spraynya!;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
665d32fa4ae3e8830c6acab2;101646;teksturnya ringan banget dan ngemoist sekali cocok buat kulit kering, enggak bau sama sekali nyaman banget dipakai biasa ataupun ditumpuk makeup lagi. cepat nyerep juga jadi enggak perlau menunggu waktu lama dec;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}]"""
66b8e9dc07f9609364d8b90d;80032;my holy grail sunscreen product. been using this since 2021 and couldn't think of a better option tahan carasun. suits my sensitive skin and does not trigger acne at al.;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6710cbc46f843f5c32c02a64;80032;sunscreen ini dapat melindungi kulit saya dari paparan sinar matahari yang sangat panas ada di bumi ini dengan produk ini dapat menjaga kulit saya terjaga karena habis menggunakan produk kosmetik lainnya;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
669b8034ab8d63b1e0737fd8;82166;enak teksturnya, dan enggak ada whitecast juga dikulit. dan veoet juga keringnya. kemasannya tetap dan cukupla 1 botol buat 1 bulan penakaian, soalnya aku sebenarnya masih bolong memakai ss;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66e3f76e5efc976015f8561c;101646;awalnya beli yang ukuran mini karena takut enggak cocok untuk oily dan acne prone skin,pas di pakai ternyata ini sunscreen yang di cari selama ini,yang benar-benar cocok dan enggak ada kurangnya lagi...;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
664bf987e513ca6f3289cec7;80032;excellent buat yang punya dry skin. mau dipakai under make up atau pakai itself sangat sangat oke banget. tapi kalau yang kulitnya oily jadi agak heavy, biasanya aku tambahkan bedak tabur lagi. perfect.;"""[{'term': 'efek minyak', 'polarity': 'negative'}]"""
675cef8d46f11922aa465c50;98204;suka banget sama skin tint ini, dia coveragenya light to medium dan teksturnya cair banget. satin healthy finish, dan aku sukanya dia sat set langsung di blend pakai jari saja. aku sering pakai buat daily makeup terutama buat kerja :) pokoknya skin prep harus bagus karena ...;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6652c45af06527368b65ad0f;80032;cocok dikulit saya yang kombinasi. teksturnya ringan enggak buat kulit saya jadi iritasi, merah meraha ataupun jerawatan. dipakai beberapa jam diluar ruangan juga enggak buat muka saya jadi gampang merah atau gosong. this is worth to buy;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66dac54731cb51b093d5d23e;80032;repurchase ukuran yang lebih besar karena cukup puas dengan pembelian yang pertama. sunscreen yang tidak lengket dan cocok untuk kulit tipe kombinasi.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
662c9974e7629bb8473a34f9;82166;ini sunscreen andalan dari dulu karena super ringan di muka biasanya aku pakai sehari-hari buat sekolah supaya muka enggak belang dan enggak perih di mata juga;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66a73fb136eee2e4ae9c0669;82166;sunscreen terpw sih untuk oilyskin finishnya mate tapi enggak bikin kering banget cuma masih tanda tanya kenapa pakai sunscreen ini ada peelingnya ya apa cuma aku doang;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65e0971ed2ffff016d1ba9da;101646;best chemical sunscreen ever! no whitecast cepat menyerap di kulit nyaman banget digunakan enggak bikin berminyak rasanya kayak pakai moisturizer harga affordable banget;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
66360082bfb72e85d911a714;98204;skintific al day sunscreen mist 50ml is my go-to for sun protection! its lightweight formula makes itu easy tapi apply, and itu provides long-lasting coverage against harmful uv rays. perfect for on-the-go protection, itu keeps my skin safe and moisturized al day long. highly recommend!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
6645fb95a9503b4677ddd04a;101646;suka banget sama ini sunscreen. sunscreen paling ringan, walaupun enggak se ringan moisturizer karena memang spf50+ itu harusnya berat, tapi enggak yang sampai kayak kerasa banget. enggak peeling juga. enggak whitecast. cuman agak menyesal sih beli yang kecil. next langsung yang gede saja.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66ece6f078aa65dc47c509db;101646;awalnya ngira gaakan cocok, tapi ternyata surpraisingly cocok, physical s yang cepat nyerep, meskipun aga lengket tapi suka banget, dia enggak whitecast dan harganya juga masih affordable untuk kualitas sebagus ini;"""[{'term': 'tekstur', 'polarity': 'neutral'}, {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
667e461594281b0ed6f5ffc2;98204;saya memakai sunscreen spray dari skintific ini untuk menjaga kulit terhindar dari sinar uv tapi tetap menjaga complexion make up tidak geser, hasilnya matte;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
673f1f75b32e3a2f06b2da95;101646;bagus, cocok di aku, gampang diblend, taaapi packingannya rusak huhu waktu itu jatuh tutupnya pecaahhtapi overal oke banget sumpah, harga juga masih affordable banget ilysm;"""[{'term': 'harga', 'polarity': 'positive'}]"""
66608c76941674394243e373;98204;"suka banget sama sunscreen ini, gampang dibawa kemana"" dan gampang juga buat reapply tinggal semprot. enggak bikin makeup geser juga. cuma harganya cukup mahal karena isinya dikit dan cepat habis";"""[{'term': 'harga', 'polarity': 'negative'}]"""
665b0bee4883f373ad1194d0;82166;saya menggunakan sunscreen azarine sudah 2 tahun tipe kulit saya kering, tidak membuat kulit menjadi lebih kering dan tidak membuat komedo bertambah. selalu repurchase karena sudah sangat amat cocok;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
671eea009d46907c11f4dac7;101646;the best sun screen ini the market idc you can fight me  teksturnya enak banget kayak moisturizer saja tapi masih berasa secure karena bukan yang super light bikin skeptical begitu loh dan 1 tube abisnya lama banget;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66af8462b81dbf186e2a10d8;19048;teruntuk muka yang kering & sensi bisa kok pakai produk ini & walau ada sedikit whitecast tetap saja bagus banget! inipun first purchase aku & dipakai sampai setahun lebih masih tersisa <3;"""[{'term': 'whitecast', 'polarity': 'negative'}]"""
65aef40bd558e7ea5333f14c;19048;sunscreen yang ringan banget di muka dan enggak ada bau yang enggak nyaman, dipakai buat skinprep juga ok, teksturenya dia langsung menyetap dan agak sedikit oily, untuk isinya banyak banget jadi worth the price;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'negative'}, {'term': 'harga', 'polarity': 'positive'}]"""
6677ad76bffde072f722914d;80032;sunscreen paling best yang pernah aku beli btw aku deh capek banget cari sunscreen yang pas dimuka aku yang enggak bikin berminyak dan enggak komedogenic pastinya;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
668e369b2739a76ea6b4a0b1;98204;produk ini cocok banget buat reapply sunscreen soalnya tinggal di semprot saja dan enggak akan menggeser makeup juga. ukurannya kecil dan travel friendly sayangnya dia cepat banget habis;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
672cdbd604d9ec16f237b814;98204;sunscreen ini adalah my retouch sun screen yang sudah dipakai berkali kali! pemakaiannya sangat gampang, nossle spraynya cukup lembut dan nyebar jadi tidak menggangu di muka, ukurannya yang kecil juga buat dia sangat travel friendly;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66746a1d8eac95d969eb8733;80032;ini sunscreen yang sudah aku repurchase berkali-kali banget. sangat ringan di mukaku yang kombinasi dan acne prone ini, enggak bikin menambah jerawat sama sekali dan aman banget di bawah make up begitu~~~ dia enggak bikin kusam juga di muka aku. recommended!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
672c1ed196274301f688127c;80032;awalnya kulitku ini kusam, dan banyak jerawatnya. awalnya cuman lihat review dari beauty vlogger di instagram. coba deh beli siapa tau cocok dan sekarang malah jadi ketagihan dong sekarang kulitku sudah membaik, sudah enggak kusam dan enggak jerawatan;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66efc652f3abcd58848d0aac;80032;ini lumayan aku pakai dulu. tapi entah kenapa krg suka ya sama texturenya terlalu thick dan somehow nyisain product begitu dimuka kalo sudah lama dipakai. maybe muka aku yang krg cocok ya tapi harga affordable.;"""[{'term': 'tekstur', 'polarity': 'negative'}, {'term': 'harga', 'polarity': 'positive'}]"""
